cholelithiasis,  பித்தக்கல் தோற்றம், பித்தக் கற்கள், பித்தப்பை கல் உருவாதல், பித்தக்கல்லாக்கம், 
choluria,  சிறுநீரில் பித்த மிகை: மூத்திரப் பித்தநீர், 
chop fallen,  நாடி தளர்ந்த, 
chop stick,  பற்றுக் குச்சி, 
chopping board,  வெட்டுப் பலகை;- இலைவெட்டும் பலகை, 
chopping knife,  வெட்டுக் கத்தி;- இலைவெட்டும கத்தி, 
chorion,  கருக்கோளகம், பிரிபடலம்/ கருப்பைப் புறத்தோல்/ வளர்கருச்சவ்வு/ கரு வெளியுறை/ கருவெளியுறை/ கருப்பையின் புறத்தோல், 
chow chow,  சீமைக் கத்தரிக்காய், பங்களூர் கத்தரி// சீமைக் கத்தரி, 
pigments,  நிறமிகள், 
chromataphores,  நிறமிகள், 
chromatid,  நிறஇழை, ஒற்றை மரபுத்திரி: மரபு இழை: மரபிழை, 
chromatin,  குரோமேடின் நிறமிப்பொருள்: மரபணுவலை: மரபுக்கூறு, 
chromatography,  நிறப்பிரிப்பு வரைவியல்; நிறைமாலை வரைவி; நிறப்பகுப்பாய்வியல்/ குருமப் பகுப்பாய்வியல் குருமவண்ண னையியல்/ களி ஊடுரு நிறப்பிரிகை வரைவி; நிறச்சாரல் பிரிகை; நிறப்பகுப்பியல்/ வேறுபாட்டுப் படிவுமுறைப் பகுப்பு; நிறவியல்தாள்/ காகித நிறவியல், 
chromocentre,  மரபுத்திரிப் பொதிவு: மரபணுவலைப் பொதிவு/ குருமநடுவம், 
chromomere,  நிறமியன்: மரபணுவலை மணி; நிறப்படி, 
chromoplast,  நிறக்கணிகம்/ வண்ணக் கணிகங்கள், 
chromosomal aberration,  குரோமோசோமல் பிறழ்வு: மரபுப்புரி பிறழ்ச்சி;- இனக்கீற்று நெறிப்பிறழ்வு: மரபுத்திரிப் பிறழ்ச்சி, பண்பகப் பிறழ்வு, 
chromosomal jumping,  மரபுத்திரி குதித்தல், 
chromosomal sterility,  மரபுத்திரி மலட்டுத்தன்மை, 
y chromosome,  ஒய் மரபுத்திரி, ஒய் மரபிழை, ‘Y’ வகை மரபுத்திரி, Y மரபுப் புரி : மரபுத்திரி, Y மரபுத்திரி , Y பண்பணு, Y இனக்கீற்று, 
chromosome,  நிறப்புரி, பண்புத்திரி, பண்பனு;- இனக்கீற்று/ குருமவுடலி: மரபுத்திரி, பண்பன், பண்பகம்/ குரோமோசோம்: மரபுப்புரி; நிறத்திரி, 
chromosomes,  பண்பகங்கள் : மரபுத்திரி/ குரோமோசோம், 
x chromosome,  X மரபுப்புரி : மரபுத்திரி, X பண்பணு, X இனக்கீற்று , ‘எக்ஸ்’ கருத்திரி, எக்ஸ் மரபிழை, 
chromosomes with genes,  மரபணுக்கள் உடைய மரபுத்திரிகள், 
chronic poisoning,  நீங்காத நஞ்சு; நீடுதிற நஞ்சு, 
chronic symptoms,  தீரா நோய்க்குறிகள், 
chronological age,  காலவரை அகவை/ கால வயது, உடல் வயது/ காலவியல் வயது/ கால-அகவை, 
chrysopidae,  பச்சைக் கண்ணாடி இறகு பூச்சிக் குடும்பம், 
chrysopogan monotanus,  முசல் முட்டிப்பல், 
chute,  சரிவுக் கால்வாய்// சாய்தளப்போக்கி// சரிவு வாய்க்கால்// சாய்வு நீரோடை// சரிவோடை, 
chute spillway,  சரிவு வெள்ளக்கால்/ வெள்ளக்கால்// சரிவோடை வாயில், 
chylophyllous,  சதைப்பற்றான இலை, 
chyme,  செரிமானநிலை உணவு, துவக்கநிலை செரிமானஉணவு;- இரைக்குழம்பு;- இரைப்பைப் பாகு;- இரைப்பை பாகு;- இரைப்பைக் குழம்பு/ குடலில் உருவாகும் உணவுக் குழம்பு, 
chymification,  உணா இரைப்டைப் பாகாக்கம், உணவுக்குழம்பாக மாறுதல், 
cicadellidae,  இலைத் தத்துப்பூச்சிக் குடும்பம், 
cicadidae,  மரநாவாய்ப்பூச்சிக் குடும்பம், 
cicindelidae,  புலி வண்டுக் குடும்பம், 
cider,  ஆப்பிள்பழச் சாற்றுப் பருகம், ஆப்பிள் மது, 
cigarette beetle,  புகையிலைச் சிகரெட் வண்டு, 
fibril,  நுண்ணார்; நுண்ணிழை, 
hyphae,  பூசண இழைகள்; நுண்ணிழை, பூஞ்சை உடல்பகுதி, 
cimicidae,  மூட்டைப்பூச்சிக் குடும்பம், 
cinchona,  சிங்கோனா/ கொய்னா/ கொய்னா மரம், 
circinate,  சுருள்வடிவம்; நுனியடிச்சுருள்/ வட்டுருவன்ன/ வளைவுருவன்ன, அச்சுநோக்கிச் சுருண்ட, 
circomyarin,  வட்டத் திசுவமைப்பு, 
circular soil bin,  வட்டவடிவ மண்கலம், 
circularisation,  வட்டமைப்பாக்கல், 
circulative viruses,  சுழற்சி நச்சுயிரி, 
circulatory ratio,  சுழற்சி விகிதம், 
circum oesophageal,  தொண்டைச்சுற்று வளையம், 
cirro cumulus,  உயர் வெண்படல மேகமூட்டங்கள், 
cirro stratus,  உயர் வெண்நார் அடுக்கு மேகங்கள், 
vitis,  பிரண்டை/ கொடிமுந்திரிப் பேரினம், 
perandai,  பிரண்டை, 
cissus quadrangulris,  பிரண்டை, 
vitis guarolrangularis,  பிரண்டை, 
citrate,  நரந்தக்காடி உப்பு; நரந்தங்காடி உப்பு// சிட்ரேட்// சிட்ரிக் அமிலஉப்பு, 
citreous,  எலுமிச்சைநிற, 
citric acid cycle,  சிட்ரிக் அமிலச் சுழற்சி, 
citrus butterfly,  எலுமிச்சை வண்ணத்துப்பூச்சி, 
citrus leaf miner,  எலுமிச்சை இலையை குடையும் புழு, 
citrus nematode,  நாரத்தை நூற்புழு, 
ciupules,  பெண் மலட்டுப்பூக்கள், 
cladode,  சப்பைத்தண்டு;- இலைத்தொழிற்றண்டு;- இலைத்தொழிற்கிளை;- இலைபோன்ற தண்டு, 
cladophyll,  தண்டுபோன்ற இலை: மண் ஓடு, 
clamp connection,  பூஞ்சையிழை இணைப்பு, , புறவளர் இணைப்பு/ கவ்வலிணைப்பு, 
claspers,  அணைப்புருக்கள் , ஆண்சுறாவின் இனப்பெருக்க உறுப்பு, 
class consciousness,  வர்க்க உணர்வு/ வகுப்பு விழிப்புணர்வு/ வகுப்பு உணர்வு/ வகுப்புணர்வு/ வருக்க உணர்வு, 
classical biological control,  மரபுமுறை உயிரியல் பூச்சிக் கட்டுப்பாடு, 
clastric juice,  பைநீர், 
claude cycle,  கிளாடு சுழற்சி, 
club shaped,  தடிவடிவமுடைய// செண்டுவடிவ, 
clavate,  குண்டாந்தடி உருவான// செண்டுவடிவ, 
clay colloids,  களிமங்கள், 
clay loam,  களிப்பசளை/ களிமண்கலவை/ களிப் பசலை, 
clay mineral,  களிக்கனிமம்/ களிமக் கனிமம்/ களிமண் கனிமம், 
clay tile,  களிமண் ஓடு, 
cleaner,  தூய்மிப்புக் கருவி, துப்புரவுப் பணியாளர், துப்புரவாளர், துப்புரவாக்கி, 
cleaner and grader,  தூய்மித்துத் தரம்பிரிக்கும் கருவி, 
cleaner technology,  தூயத் தொழில்நுட்பம், 
cleaning net,  தூய்மிப்பு வலை, 
clear felling,  முழுமரம் வெட்டல், 
clear sky,  நீலவானம், தெளிந்தவானம், 
cleavage planes,  பிளவிப் பரப்புகள்/ கீறல் தளங்கள், 
cleistogamous flowers,  அலரா மலர்கள்: மூடுமலர்கள், 
cleistogamy,  பூவிதழ்திறவாத தன்மகரந்தச் சேர்க்கை: மலராப் பூந்தாதுச் சேர்க்கை: மலரா மகரந்தச்சேர்க்கை, தற்கருவுறுதல்: மலராத தன்மகரந்தச் சேர்க்கை/ கூம்புநிலைப்புணர்ச்சி, 
cleptoparasitism,  களவு ஒட்டுண்ணுதல், 
client system,  பயன்நுகர்வோர் அமைப்பு, 
climatalogical observation,  காலநிலையியல் நோக்கீடுகள், 
climatological station,  காலநிலைப் பதிவு நிலையம், 
climatalogical station,  காலநிலைப் பதிவு நிலையம், 
climatic elements,  காலநிலைக் கூறுகள், 
climatic factors,  தட்பவெப்பக் கூறுகள்/ காலநிலைக் காரணிகள், தட்பவெப்பக் காரணிகள், 
climatic formation,  காலநிலை உருவாதல், 
climatic,  இயல் காலநிலை, 
climatic zone,  வெதணநிலை மண்டிலம்// சமகாலநிலை மண்டலம்/ காலநிலை மண்டலம், 
climatic regime,  காலநிலை மண்டலம், 
climatological observation,  காலநிலை ஆய்வு/ காலநிலைக் கண்காணித்தல், 
climatology,  தட்பவெப்பநிலையியல்/ காலநிலையியல்/ காலநிலை ஆய்வியல்/ வானிலையியல்/ வெதனநிலையியல்/ கால நிலையியல், தட்பவெப்பவியல், 
meterology,  காலநிலையியல், 
climatography,  காலநிலை வரைவு/ காலநிலையியல்/ வெதணநிலைவிளக்க வரைவு, தட்பவெப்பநிலை வரைவியல்/ காலநிலை வரைவியல், 
climber cutting,  படர்கொடி வெட்டுதல்/ கொடி வெட்டுதல், 
climbers,  படர்கொடிகள்/ கொடிகள், 
climograph,  காலநிலை வரைவி, 
clinical,  மருத்துவமனைசார்: மனைசார்// சாய்வுற்ற, 
cloaca,  கழிவுப்புழை, எரு கருவாய், பொதுப்புழை, எச்சத்துளை/ குழையம்: மீளத்தள்ளும் கான்கள், பொதுக்கழிவாய்/ கழிவேற்பறை, 
clod crusher,  கட்டி நொறுக்கி, 
clod size analysis,  மண்கட்டி அளவுப் பகுப்பாய்வு, 
clod thresher,  மண்கட்டி உடைப்பான், 
clonal propagation,  விதையிலாப் பெருக்கம்/ கரணைப் பெருக்கம், தண்டுவழி இனப்பெருக்கம், 
vegetative propagation,  தழைப் பெருக்கம், உடலவழி இனப்பெருக்கம், ஒட்டுமுறை இனப்பெருக்கம், தழைப்பெருக்கம்/ விதையிலாப் பெருக்கம், பதியவழி - புதுப்புதல் விளைவாக்கம், 
clonal selection,  விதைக்கரணைத் தேர்வு/ விதையிலாத் தேர்வு, 
clone,  உயிரிப்படி, ஒட்டுமுறை வளர்ப்பு மரக்கன்று: மரபணுப்படி; நகலி, உயிரிநகல், உயிரிப் படி, உயிர்ப்போலி, படிஉயிரி , போலிகை, உடல்வழித்தோன்று படி; நகலுயிரி, பயிர்பாகவழிக் கன்றுச் செடி, உடல்வழித் தோன்றுபடி, 
cloning,  நகலாக்கம்/ கிளைவாக்கம்/ கிளையாக்கம், உயிரி நகலாக்கம், ஒட்டுமுறையில் மரக்கன்று நடல், உயிர்ப்போலிகை, படியாக்கம்;- இழை இணைவுகள், 
cloning capacity,  இழை இணைவுத் திறன், 
cloning vehicle,  இழை இணைவுச் சாதனம், 
closed area,  மூடப்பட்ட பகுதி, 
closed cycle,  மூடிய சுழற்சி: மூடிய சுற்று: மூடுசுழற்சி, 
closed ecosystem,  தற்சார்பு சுற்றுப்புறம், 
garment bag,  துணிப்பை, 
cloth bag,  துணிப்பை, 
cloth moth,  துணி அந்துப்பூச்சி, 
clothing hairs,  போர்த்தும் மயிர்கள், 
clotting of blood,  இரத்தம் உறைதல், 
clotting,  இரத்தம் உறைதல், 
coagulation of blood,  குருதியுறைவு;- இரத்தம் உறைதல்/ குருதித்திரட்சி, 
blood clotting,  இரத்தம் உறைதல்;- இரத்த உறைவு/ குருதி உறைதல், 
cloting of blood,  இரத்தம் உறைதல், 
cloud base,  மேகத்தின் அடிப்பரப்பு: முகில் அடிமட்டம்: முகிலடி, 
cloud burst,  இடிமின்னல் பெருமழை/ கொட்டும் பெருமழை: முகில் வெடிப்புப் பெருமழை;- இடிமின்னல் மழை;- இடிமழை, அடர்மழைப் பொழிவு, 
cloud classification,  மேக வகைப்பாடு: முகில் வகைப்பாடு: முகிற்பகுப்பம், 
cloud height,  முகிலுயரம்: மேக உயரம்: முகில் உயரம், 
cloud seeding,  செயற்கைமழை// செயற்கைமழை உருவாக்குதல்// செயற்கை மழை: முகில் கருவூட்டல்: முகில் விதைப்பு, 
cloud types,  மேக வகைகள், 
clover sickness,  இலவங்கத் தொய்வு, 
club fungus,  கோடாலிப் பூஞ்சணம், 
root gall,  வேர் வீக்கம், 
club root,  வேர் வீக்கம், 
club root disease,  வேர் முடிச்சு நோய்/ கோடாலி வேர் நோய், 
clubroot of cabbage,  முட்டைக்கோசு வேர்முடிச்சு, 
clump disease,  கொத்து நோய், 
clypeus,  பூச்சி தலையில் மேலுதடு ஒட்டும் பகுதி/ கலவை வித்துக் காப்புறை; நெற்றித்தகடு/ கிடுகுரு, 
co enzyme,  துணை நொதி, 
co farmer,  இணை உழவர், 
flocculate,  திரளச்செய், திரையாக்கு, திரளாக்கு, 
coagulum,  திரிபி, உறைமம், உறைவுற்ற பொருள், திரிபடிவு, 
coal tar coating,  தார்பூசுதல், 
puparium,  ஈயின் கூட்டுப்புழு/ கூட்டுப்புழுவுறை, 
coaretate pupa,  ஈயின் கூட்டுப்புழு, 
coarse grain,  தூற்றாக் கூலம்: மோட்டா தானியம்/ கரட்டுமணி, பரும்பரல், 
coarse leaf,  மொரப்பான இலை: முதிர்ந்த இலை, 
coarse pitch thread,  நெருக்கமில்லா மரை, 
coarse pores,  மண்ணின் பருஞ்சந்து, 
coarse silt,  பெரு வண்டல், 
coarse texture,  பெருநயம், 
littoral,  கடலோரப் படிவு/ கடலோரத்திலுள்ள/ கடலோர/ கரைசார்/ கடலோரப்பகுதி/ கடலோரக் காடுகள்/ கடற்கரையோர, 
coastal,  கடலோர/ கரையோர, 
coastal states,  கடற்கரை மாநிலங்கள், 
coastal weather data,  கடற்கரை வானிலைத் தரவுகள், 
coated electrode,  உறையிட்டமின்வாய், பூசிய மின்முனை: மேற்பூச்சு மின்முனை, 
cob,  சுடாத செங்கல், பொத்தி: மக்காச்சோளக்கதிர், தாதுக்கசடு செதுக்கல்: மட்டக்குதிரை, அன்னச் சேவல்/ குட்டைக்கால் குதிரை/ வலியமட்டக் குதிரை/ விதையுறை, ஆணன்னம்/ வைக்களி: மொத்தித் துருநீக்கு, அன்னச்சேவல்// சுத்தியால் மொத்து, 
cob inspection,  மக்காச்சோளக்கதிர் ஆய்வு, 
cob sorting,  மக்காச்சோளக்கதிர் தரம் பிரித்தல், 
cobalt,  வெண்வண்ணி/ கோபால்ட் சத்து, 
cobb formula,  கோப் வாய்பாடு, 
coccidae,  மென்மையான செதில் பூச்சிக் குடும்பம், 
coccinea indica,  கோவை ஆதொண்டை, 
spotted beetle,  பொறிவண்டு, புள்ளி வண்டு, 
lady bird beetle,  பட்டாணி வண்டு/ கடலை வண்டு, பொறிவண்டு, புள்ளி வண்டு, 
coccinellidae,  பெண் பறவை வண்டு, பொறிவண்டுக் குடும்பம், 
cocks homb,  கோழிக்கொண்டை மலர், 
cocoa beans,  கெக்கேயோ மர விதைகள்/ கொக்கோ விதைகள், 
coconut dehusker,  தேங்காய் உரிக்கும் எந்திரம், 
coconut matting,  தென்னைநார்ப் பாய் பின்னல், தேங்காய் நாரினால் பின்னல், 
coconut mite,  தென்னையை தாக்கும் சிலந்தி, 
coconut tree sprayer,  தென்னைக்கு மருந்து தெளிக்கும் கருவி, 
cocoo swollen shoot disease,  கோகோ தண்டு ஊதி நோய், 
silk net,  பட்டுக்கூடு, பட்டு வலை, 
cocoon cuting,  பட்டுக்கூடு வெட்டுதல், 
cocoon cutters,  கூடு வெட்டிகள், 
cocoon waste,  பட்டுக்கூட்டுக் கழிவு, 
coction,  கொதிக்கவைத்தல், 
code system,  குறிமுறை அமைப்பு, 
codon,  மரபணுஅச்சு/ குறியன்/ குறிமுறையன்/ குறியீட்டு மொழி, 
codon prediction,  குறிமுறையன் முன்கணித்தல், 
coefficient of runoff,  ஓடுநீர்க்கெழு, 
coelenterate,  குழியுடலி, 
coeloconica sensilla,  குழிக்கூம்பு உணரிகள், 
coelomic cavities,  உடற்குழிகள், 
coelomic ducts,  உடற்குழி நாளங்கள், 
coelomic sac,  உடற்குழிப்பை, 
coelomyarin,  குறுக்கமைப்புத் தசைகள், 
coenocyticmycelium,  தடுப்பில்லா பூசணயிழைகள், 
coenzyme,  துணைநொதியம்;- இணைநொதி// சகநொதி, துணைநொதி, 
coevolution,  இணைப் படிமலர்ச்சி// சமகாலப் படிமலர்ச்சி, 
cofactors,  சார்புக் காரணிகள், 
coffee house,  குளம்பியகம்/ காப்பிக்கடை/ காப்பி நிலையம், 
coffee mill,  காப்பிக்கொட்டை அரைப்பாலை/ குளம்பியரைப்பாலை, 
coffee room,  அருந்தகப் பொது அறை, உணவகச் சிற்றுண்டி அறை/ குளம்பியறை, 
coffee stall,  சிற்றுண்டிச் சாவடி, 
coffee white stemborer,  காபி வெண்ணிறத் தண்டு துளைப்பான், 
cogeneration,  இணைந்த ஆக்கம்;- இணை மின்னாக்கம்;- இணைமின்னாக்கம், 
co generation,  இணை மின்னாக்கம், 
cognitive,  புரிந்துகொள்ளும், தெரிவுசார், அறிதல்சார், அறிதகு, அறிதிற, 
coherent tissue system,  ஒருங்கிய திசுத் தொகுப்பு, தொடர்நிலைத் திசுத் தொகுப்பு, 
cohesion tester,  பிடிப்பு கணிப்பான், 
coir pith,  தேங்காய்நார்க் கழிவு, 
coirpith compost,  மக்கிய தென்னைநார்க் கழிவு, 
cold acid treatment,  குளிர் அமிலநேர்த்தி/ குளிர் அமில முறை நேர்த்தி, 
cold air,  தண்காற்று, 
cold air drainage,  குளிர்ந்தகாற்று இடமாற்றம் செய்தல், 
cold atmosphere storage,  குளிர் வளிமண்டலப் பதனத் தேக்கம், 
cold blooded animal,  குளிர்இரத்த விலங்கு, 
cold crops,  குளிர்பகுதிப் பயிர், 
cold dessert,  பனிக்கட்டிப் பாலைநிலம், 
cold fusion,  குளிர்பிணைவு, 
cold injury,  குளிர்க்காயம்/ குளிர்த்தாக்குதல்/ குளிர்வழியூறு, 
cold point,  குளிர்நிலை, 
cold preservation,  குளிர் பதனப்படுத்தல்/ குளிர் பதப்படுத்தல், 
cold room,  பனி அறை, 
cold sterilization,  குளிர்நிலைத் தொற்றுநீக்கம்/ குளிர்முறை தொற்றுநீக்கம், 
garde manger,  குளிர்பதனக் கிடங்கு, 
cold storage order,  குளிர்தேக்க ஆணை, 
cold stress,  குளிர்த் தகைப்பு இயக், தண் தகைவு/ குளிர்தகைவு, 
cold test,  குளிர்சோதனை/ குளிராய்வு, தண் சோதனை/ குளிர் சோதனை, 
cold therapy,  குளிர் மருத்துவம்/ குளிர்முறை நோய்நீக்கம்/ குளுமை மருத்துவம், 
cold weather period,  குளிர்காலப் பருவம், 
coleopteran,  பூச்சியியல் வரிசை, 
coleoptile,  கருத்து உறை/ கருத்தண்டுறை/ விதைக் குருத்துறை/ குருத்து உறை, 
coleorhizae,  வேர்முனை உறை, 
coleorhiza,  வேர்முனை உறை/ கருவேருறை/ விதை வேருறை: முளைவேர்க்கவசம்/ விதைவேருறை, 
neck rot,  கழுத்தழுகல் நோய்/ கழுத்தழுகல், 
collar rot,  கழுத்தழுகல் நோய், 
collateral host,  பிற ஊணூட்டி;- இணை ஊண் வழங்கி, 
collaterals,  பக்கக்கிளைகள், 
collective fruit,  கூட்டுக்கனி/ கட்டுக்கனி, 
collective village,  ஒன்றுபட்ட தொகுப்பு ஊர், ஒன்றுபட்ட ஊர், 
collector efficiency,  ஏற்புவாய் இயக்குதிறன், திரட்டித் திறன், 
collector well,  திரள்கேணி, திரட்டுக் கிணறு, திரட்டுக்கிணறு, 
collectors,  செறிப்பு வெப்பத்திரட்டிகள், தட்டைவடிவ வெப்பத்திரட்டிகள்/ வெப்பத்திரட்டிகள், 
concentrating,  செறிப்பு வெப்பத்திரட்டிகள்// செறித்தல்/ குவித்தல், 
colleterial glands,  இணை துணையினச் சுரப்பிகள், 
colloid,  கூழ்நிலைப்பொருள்/ கூழ்மம்; நொய்மம், 
colloidal,  நுணுக்கு/ கூழ்ம: மண்கூழ்ம/ கரை தக்கை/ கூழ்மத்தன்மையுள்ள, 
colorimeter,  வண்ணமானி; நிறஅளவி; நிறம்சார் செறிவளவி; நிறமானி, 
tintometer,  வண்ணச் சாயல்மானி; நிறப்பொருள் தகைநிலைமானி; நிற ஒப்புமானி; நிற இழைவளவி; நிறஅளவி, 
colostomy,  பெருங்குடல் இறுதியில் கீறிச்செயற்கைக் குதம் உண்டாக்குதல், பெருங்குடலில் துளையிடுதல், பெருங்குடல் திறப்பாய்வு, 
colour breaking,  நிறம் முறிதல், 
colouration,  நிறந்தீட்டும் முறை; நிற அமைப்பு; நிறமேற்றல், 
coloured cotton,  வண்ணப் பருத்தி/ வண்ணப் பருத்தி ஆடை, 
colza,  கொல்சா வித்து/ கோசுக்கீரை விதை, 
torpid,  மரத்தநிலை: மரத்த, 
hypalgesia,  மரத்தநிலை/ வலி உணரா நிலை/ வலி குறையுணர்வு, 
comb foundation sheet,  அடை அடிமானத்தாள், 
comb stand,  அடைச்சட்டம் தாங்கி, 
combination well,  கூட்டுக் கிணறு, 
combined harvester,  கூட்டு அறுப் பெந்திரம்/ கூட்டு அறுவடை எந்திரம், 
combine harvester,  கூட்டு அறுவடை எந்திரம், 
combining ability,  இணைதிறமை, பொதுக் கலப்புத்திறம்/ கலப்புத்திறன்;- இணையும் மரபுத்திறன்// சிறப்புக் கலப்புத்திறம், 
combustion chamber,  எரிகலன்/ கனற்சிக் கலன், எரியறை/ கனற்சிக் கலம்/ கனற்சி அறை, 
gas burner,  எரிகலன்/ வளிம அடுப்பு/ வளிம எரிகருவி, 
comestible,  தின்னத்தக்க, 
viands,  தின்பண்டங்கள், 
command area development programme,  பாசனப்பகுதி மேம்பாட்டுத் திட்டம், 
commensalisms,  ஒருதலைசார் இணைவாழ்வு, 
commercial,  வணிக நோக்கிலான/ வணிகக் கடன்/ வணிக வங்கி/ வணிகப்பயனுடைய/ வணிகப் பட்டியல்/ வணிகத் தரவுச் செயலாக்கம்/ வணிக/ வணிகக் கணக்கு, 
commercial bank,  வணிக வங்கி/ வணிகவைப்பகம், 
commercial farming,  வணிக வேளாண்மை, 
commercial forestry,  வணிகக் காட்டியல்/ வணிகக் கானியல், 
commercial insectory,  வணிகநோக்கு பூச்சி வளர்ப்பிடம், 
commercial laboratory,  வணிகநோக்கு ஆய்வகம், 
commercial seed,  வணிக விதை/ வணிக விதைகள், 
industrial seeds,  வணிக விதைகள், 
commercial timber,  வணிக மரம், 
commercial timer,  வணிக மரம், 
