application of the principle of one sutra to another when their subjects are similar,  மாட்டெறிந்தொழுகல், 
one of utti,  இன்னதல்லதிதுவென மொழிதல்: முடித்துக்காட்டல்: மாட்டெறிந்தொழுகல்// சொற்பொருள்விரித்தல், எடுத்தமொழியினெய்தவைத்தல்/ வகுத்துக்காட்டல், ஒருதலைதுணிதல், எதிரதுபோற்றல்; நுதலிப்புகுதல், ஏதுவின்முடித்தல்: முடிவிடங்கூறல்// சொல்லின்முடிவினப்பொருண்முடித்தல், ஒன்றினமுடித்த றன்னினமுடித்தல், தன்னினமுடித்தல், உரையிற்கோடல், தன்குறிவழக்கமிகவெடுத்துரைத்தல், தானெடுத்துமொழிதல், உய்த்துணரவைப்பு;- இரட்டுறமொழிதல், தொடர்சொற்புணர்த்தல்: முன்மொழிந்துகோடல், ஒப்பின்முடித்தல், தான்குறியிடுதல், ஏற்புழிக்கோடல், எடுத்துக்காட்டல்;- இறந்தது விலக்கல், உய்த்துக்கொண்டுஉணர்தல், உரைத்துமென்றல், உரைத்தாமென்றல், தொகுத்துக்கூறல், 
allusion,  எறி: மறைமுகக் குறிப்பு: மாட்டேற்று: மறைகுறிப்பு, 
reference,  குறிப்பீடு, பார்வைக் குறிப்பு, பார்வைக்கு அனுப்புதல்// சொல் பொருள் உறவு/ கேட்புக் கடிதம்// சுட்டு, பார்வைக்குறிப்பு/ குறித்தல்/ விடுதல்: மாட்டேற்று// சுட்டுரை: மேற்கோள் அறிமுகம், தாக்கல்/ குறிப்பு முகவரி; நோக்கீடு: மேற்கோள், பார்வை/ கேட்புப் புத்தகம்/ கேட்புக்கடிதம், 
recess,  பணிஇடை ஓய்வு;- இடுக்கி, பொந்து, ஓய்வுநேரம்;- இடுக்கு;- இடைவேளை/ விடுமுறைக்காலம்;- இடை ஓய்வு: மாடக்குழி, ஒடுக்கிடம், உள்மடிப்பு;- இடைவெளி/ காடி;- இடைநேரம், உள்ளிடம், ரசா/ குடா/ விடுகாலம், உள்வாங்கிய இடம், ஒதுக்கிடம், 
niche,  வாழிடம்: மாடக் குழி: மாடக்குழி, தனிவாழிடம்: மாடம்// சூழ்நிலைக்கூறு// சுவர்மாடம்/ வாழ்விடம்/ வளப்பாங்கு, 
a small niche in the wall of a house to keep an oil lamp,  மாடக்குழி, 
siva temple with narrow passage built on mounds by kccegkana,  மாடக்கோயில், 
a variety in temple construction,  மாடக்கோயில், 
screw pin of a lute,  மாடகம், 
pot shaped musical instrument,  மாடகம், 
screw-pin of a lute,  மாடகம், 
storied house,  மாடகூடம்: மெத்தைவீடு: மாடம், தார்சுக்கட்டிடம்: மாடி, 
a kind of palanquin,  ஆந்தோளி, அந்தூல்பல்லக்கு: மாடச்சிவிகை, தாலுகை, திருவாடுதண்டு, தண்டிகை, 
blue rock,  நீலப்பூங்குருவி: மாடப்புறா, 
species of columba,  மாடப்புறா, 
blue rock-pigeon,  கோயிற்புறா/ கோவிற்புறா/ காளபதம்: மாடப்புறா, 
a medicinal plant called amukkira,  மாடப்புறாக்கண்ணிறம், 
ssh withania somnifera,  மாடப்புறாக்கண்ணிறம், 
a title of the raja of cochin,  மாடபூபதி, 
a title of the of cochin,  மாடபூபதி, 
balcony,  முகப்புமாடம்: மேன்மாடம், துருத்துமாடம்/ கன்னசாலை/ வால்கனி: மாடம்/ கூடகாரம்: மாடிமுற்றம், தட்டு: மாடி முகப்பு: மாடிமுகப்பு: முகமாடம், 
a measure of weight of kuni,  மாடம், 
a measure of weight of,  மாடம், 
store room,  சரக்கறை: மாடம்// சேமிப்புக்கிடங்கு/ கொட்டகாரம்// சரக்கு அறை/ கொட்டடி, பண்டக அறை, திருக்கொட்டாரம், பொருள் காப்பறை, 
stately ho,  மாடமாளிகை, 
discharge from the eye,  மாடமுட்டை, 
brahmin belonging to matara gotra,  மாடலன், 
one of the character of,  மாடலன், 
manilla hemp,  மாடவாழை, 
main street surrounding a temple,  மாடவீதி, 
blue vitriol sulphate of copper,  மாடன், 
cabbage,  முட்டைக்கோசு/ கோவிசு: முட்டைக் கோசு: மெல்லியகோசு// சகசீலகம்/ கோசுக்கீரை;- இலைப்பூ: முட்டைக்கீரை/ கோசு/ கோவிக்கீரை: மாடனம், தையற்காரன் களவாடும் துணி, 
story,  கதை/ காட்டுமரக் கவிகையடுக்கு; நொடி: மாடி/ காதை/ விருத்தாந்தம், 
storey,  மாடி கட்டடத்தள  அடுக்கு/ கட்டடத்தள அடுக்கு: மாடி நிலை; நிலைர, தளம்: மேவீடு; நிலை: மாடித்தளம்: மாடி: மேனிலைக்கட்டு: மேடை, 
upper flo,  மாடி, 
hem or border of a garment,  மாடி, 
tiger dancers article,  மாடி, 
flight of stairs and the supporting structure,  மாடிப்படி, 
stair-case,  மாடிப்படி, 
balustraded platform on the outside o a building with access from an upper floor,  மாடிமுற்றம், 
mansion with upper terrace,  மாடிவீடு, 
terraced or storied house,  மாடிவீடு, 
part an ending of the oblative of place,  மாடு, 
large gem,  மாடு, 
a ending of the oblative of place,  மாடு, 
return home of cattle herds at dusk,  மாடுசாய்தல், 
return home of cattle-herds at dusk,  மாடுசாய்தல், 
pulaiya,  மாடுதின்னி, 
